latent_index,spearman,p_value
9096,,
9097,,
9098,0.12393150853945056,0.21926831797549345
9099,,
9100,-0.05509200503077982,0.5861611924978651
9101,,
9102,0.21375529933628568,0.03272628514088897
9103,,
9104,,
9105,,
9106,0.29759043736972696,0.0026390285294317153
9107,,
9108,-0.12986015476212898,0.19783811927502234
9109,-0.0017521909888887602,0.9861959878254929
9110,,
9111,0.3852816330771823,7.547781517693871e-05
9112,-0.3510382631849057,0.00034239661551889764
9113,,
9114,,
9115,,
9116,-0.24715493989845977,0.013172741716068127
9117,-0.5065512141028548,7.566131868299227e-08
9118,,
9119,,
9120,,
9121,0.46740894759421986,9.450674756788242e-07
9122,-0.20832470740154482,0.037531583425705194
9123,-0.3258595187007371,0.0009382559556512032
9124,,
9125,,
9126,,
9127,0.1900347137915005,0.058258130710204005
9128,,
9129,0.09067773734136193,0.36959770715965523
9130,,
9131,,
9132,,
9133,,
9134,,
9135,,
9136,0.061548708811753464,0.5429712457333424
9137,,
9138,,
9139,,
9140,,
9141,0.3024389658595288,0.002225779167418822
9142,,
9143,,
9144,,
9145,,
9146,,
9147,0.21616156161897196,0.030769148401953824
9148,,
9149,0.40800247228600506,2.5132326175626933e-05
9150,0.20030783356197157,0.045695530533697896
9151,,
9152,,
9153,0.21563950471474824,0.03118514215724727
9154,,
9155,0.17988160710246018,0.07331920381684683
9156,,
9157,,
9158,0.36377765177877847,0.0001989458803985328
9159,,
9160,,
9161,,
9162,-0.1308922672624333,0.1942671539450827
9163,,
9164,,
9165,-0.5100435947724892,5.945932151264839e-08
9166,,
9167,,
9168,,
9169,,
9170,,
9171,,
9172,,
9173,0.16505999154576412,0.10077139998948173
9174,0.5139080159945589,4.5398680964301746e-08
9175,0.10461540308317344,0.3002736046309957
9176,,
9177,,
9178,,
9179,-0.5219248898341321,2.5660460640090348e-08
9180,,
9181,,
9182,0.33409241608688567,0.000681084785752577
9183,,
9184,,
9185,-0.39259279263029845,5.3446589545745246e-05
9186,0.3380948523526007,0.0005809897241803394
9187,0.24366855988289687,0.014566016196787173
9188,,
9189,0.2231583242663839,0.025631475658314865
9190,0.24306322308536116,0.01482053456158966
9191,,
9192,,
9193,,
9194,0.22362037462989223,0.025319585350202574
9195,,
9196,,
9197,,
9198,,
9199,,
9200,,
9201,,
9202,,
9203,-0.16705220869751436,0.09667034850950612
9204,,
9205,,
9206,,
9207,,
9208,,
9209,,
9210,0.12237133848085098,0.2251708576684066
9211,,
9212,,
9213,0.3277677266954858,0.0008718028912983577
9214,,
9215,0.37891730200126594,0.00010126573506517243
9216,0.22692673502330907,0.02318071181946885
9217,,
9218,,
9219,,
9220,,
9221,0.24889512957920545,0.012521786127517755
9222,0.4474567728063598,3.049147015687277e-06
9223,,
9224,,
9225,,
9226,,
9227,,
9228,,
9229,,
9230,,
9231,0.21015490689336358,0.03585002875569136
9232,,
9233,-0.6984101267321025,6.609467157332942e-16
9234,,
9235,,
9236,,
9237,-0.10217913753012949,0.31173148247351445
9238,-0.21904787622738117,0.028552959203801402
9239,,
9240,0.3766130508377958,0.0001124691237982257
9241,,
9242,-0.21161306583274703,0.03455599390395853
9243,,
9244,0.2694113658497899,0.006717114869572491
9245,-0.35328250780766046,0.0003116758253306991
9246,,
9247,0.4128389994676637,1.9679490021374398e-05
9248,,
9249,-0.19943773872159876,0.04666411963253249
9250,-0.047591187441358755,0.6382156667487836
9251,,
9252,,
9253,,
9254,-0.23161924650725085,0.020411419532654556
9255,,
9256,0.2590482362682458,0.009254717485934027
9257,,
9258,,
9259,-0.4360975346489406,5.7513413068496435e-06
9260,,
9261,,
9262,0.6890551070345765,2.2820213951690483e-15
9263,,
9264,,
9265,,
9266,,
9267,,
9268,,
9269,,
9270,,
9271,,
9272,,
9273,0.5125218649040338,5.0031239132123984e-08
9274,0.3937149149416758,5.065239984224536e-05
9275,,
9276,0.4382217661902646,5.116618539789655e-06
9277,0.3175906173901593,0.0012829612907693739
9278,-0.287407327410329,0.0037390717942398606
9279,,
9280,-0.41190289743250397,2.063955262870543e-05
9281,,
9282,,
9283,,
9284,,
9285,-0.29405605212159175,0.0029824815527099645
9286,,
9287,,
9288,,
9289,,
9290,,
9291,,
9292,,
9293,0.36956228230374,0.00015430498462367672
9294,,
9295,,
9296,,
9297,0.16313378158880082,0.10486516433118133
9298,,
9299,,
9300,,
9301,-0.31107390706847027,0.0016317331115785665
9302,,
9303,,
9304,,
9305,,
9306,-0.076408794370193,0.4498968427190181
9307,0.17175953415324322,0.08750206648638989
9308,,
9309,,
9310,0.3960431687214321,4.5284087210077825e-05
9311,,
9312,,
9313,,
9314,,
9315,,
9316,0.2558258850318305,0.010199354435582704
9317,0.3810655361588761,9.176357742233749e-05
9318,,
9319,,
9320,,
9321,-0.2795824745010449,0.004846205410627542
9322,0.5938607308437158,7.396647075145765e-11
9323,0.4085965370390872,2.4393493388083968e-05
9324,0.09862074966570812,0.3289699701408354
9325,,
9326,,
9327,,
9328,,
9329,-0.23832197710515754,0.016950945581671574
9330,,
9331,0.3108338809056088,0.0016460820060590338
9332,,
9333,,
9334,0.12854601152046238,0.2024529818288453
9335,,
9336,,
9337,0.4349454090672055,6.1259230014695154e-06
9338,,
9339,0.563167385267805,1.0650877413645764e-09
9340,,
9341,0.5375925976149148,8.055560728060881e-09
9342,,
9343,,
9344,-0.1964014077614011,0.05017834290619065
9345,0.46220037986012585,1.2923452130792868e-06
9346,0.3232372328714755,0.0010371201971365262
9347,,
9348,,
9349,,
9350,,
9351,,
9352,,
9353,0.35665350406998886,0.0002702776501810799
9354,,
9355,,
9356,,
9357,-0.2632666960805362,0.00813473301774583
9358,,
9359,0.34920206303901546,0.00036958037734522293
9360,0.032031491433863704,0.7517224754289562
9361,-0.12066715272453452,0.23174494380156124
9362,,
9363,,
9364,,
9365,,
9366,,
9367,,
9368,,
9369,,
9370,,
9371,-0.12275538034142934,0.22370766310054419
9372,0.41999177912093566,1.3611224861302735e-05
9373,-0.007632831978994873,0.9399205099287948
9374,,
9375,0.21548948836295984,0.03130555585721857
9376,,
9377,,
9378,0.6377135107985071,9.675698253135305e-13
9379,,
9380,,
9381,,
9382,,
9383,,
9384,,
9385,0.23203929229225845,0.020177998258792625
9386,-0.4547835714277063,2.0002785976861483e-06
9387,,
9388,,
9389,,
9390,,
9391,,
9392,,
9393,,
9394,0.13238042947217443,0.189200663061995
9395,,
9396,0.2815926936150097,0.004536941987368441
9397,,
9398,,
9399,,
9400,0.2534736286357881,0.010941289681838282
9401,,
9402,-0.38030945374586245,9.500908969574279e-05
9403,,
9404,,
9405,0.40316594510434633,3.1976102976347894e-05
9406,,
9407,,
9408,0.13638886639196107,0.17603220448530232
9409,0.46789500057401434,9.176238670040944e-07
9410,,
9411,,
9412,,
9413,,
9414,,
9415,,
9416,,
9417,,
9418,,
9419,0.13914916726486798,0.1673637110957504
9420,,
9421,,
9422,-0.1111741179833632,0.27081767036559834
9423,,
9424,0.07404207058869319,0.4640968226124662
9425,,
9426,0.43129701139171106,7.469451295108871e-06
9427,,
9428,,
9429,-0.22360837332174915,0.02532764530333837
9430,,
9431,0.11707276093568394,0.24604772164457275
9432,,
9433,,
9434,,
9435,0.5444933497971822,4.744793132350946e-09
9436,0.39421296922961335,4.945640192474623e-05
9437,-0.10107501718096669,0.31701644450945604
9438,,
9439,,
9440,-0.27820232406459144,0.005069270868445446
9441,,
9442,,
9443,-0.3135341752378004,0.0014910573011534646
9444,-0.3761930050527882,0.00011463148709156078
9445,,
9446,,
9447,,
9448,0.050315533428406556,0.6190871546138329
9449,,
9450,,
9451,-0.3215450484233021,0.0011058618881877441
9452,,
9453,,
9454,0.3607413208185808,0.0002268984877243124
9455,,
9456,,
9457,,
9458,,
9459,,
9460,,
9461,,
9462,,
9463,-0.11607665235980882,0.25011700511196827
9464,,
9465,0.3706363993825451,0.00014711567910280848
9466,,
9467,,
9468,,
9469,-0.2554778470956814,0.010306272202711865
9470,0.5648175651374776,9.291786221371916e-10
9471,,
9472,0.018026018914442922,0.8587164421552756
9473,,
9474,,
9475,,
9476,0.09730060576997002,0.335517154054074
9477,0.3933188717729543,5.162263811043246e-05
9478,,
9479,,
9480,,
9481,-0.12270737510885704,0.22389019539302954
9482,,
9483,,
9484,,
9485,0.5431912078636587,5.247976843642635e-09
9486,,
9487,,
9488,0.19483523704872996,0.05207471506244228
9489,-0.4193917137137819,1.4043333505358318e-05
9490,0.3349325076569008,0.0006588522117151034
9491,0.07081371869820637,0.48385625319758196
9492,,
9493,,
9494,,
9495,0.289855594271516,0.003442512119921536
9496,,
9497,,
9498,,
9499,,
9500,,
9501,0.3964872171227258,4.4322562776750664e-05
9502,,
9503,,
9504,-0.5799992199384658,2.5529634297387423e-10
9505,,
9506,-0.45669778007652656,1.78876446870483e-06
9507,,
9508,,
9509,0.08540130874611246,0.39821083807109214
9510,,
9511,0.13664689451703715,0.17520819122349063
9512,,
9513,,
9514,,
9515,,
9516,,
9517,,
9518,0.2307611529750211,0.02089548108061045
9519,0.12321743070493768,0.22195614644573275
9520,,
9521,,
9522,-0.2111870193936679,0.034929959208640615
9523,0.2517574415713285,0.011511990741438528
9524,,
9525,,
9526,,
9527,,
9528,,
9529,,
9530,,
9531,,
9532,-0.3266456043841084,0.0009103402395199535
9533,0.4589840292777821,1.5638518212156809e-06
9534,0.3239933152844891,0.001007683273428269
9535,-0.36293155955469175,0.00020639647065512828
9536,,
9537,,
9538,,
9539,0.34395749138049225,0.00045853758617723784
9540,0.23925207848624575,0.016513303777582325
9541,0.15737915433419694,0.11787229792273861
9542,,
9543,0.33359436179894814,0.0006945875883381576
9544,-0.4578919102367624,1.6677276157614225e-06
9545,,
9546,0.2728557412868521,0.006022125591629991
9547,,
9548,,
9549,,
9550,,
9551,,
9552,,
9553,,
9554,,
9555,,
9556,,
9557,0.2213341254286367,0.026894992315847296
9558,0.49180160639501713,2.0333080952570897e-07
9559,0.46395857150308617,1.1634548853768838e-06
9560,0.39146466966484955,5.6400136601484385e-05
9561,0.08961976855840285,0.37523165942188796
9562,,
9563,,
9564,,
9565,,
9566,,
9567,0.4122089307901524,2.032095852337291e-05
9568,,
9569,0.4076844376202136,2.5536424107310063e-05
9570,-0.051971664913580656,0.6075807818531402
9571,,
9572,0.08817961158123401,0.3829842961842762
9573,,
9574,,
9575,,
9576,,
9577,-0.24923716686128305,0.012397190842136582
9578,,
9579,,
9580,,
9581,0.40303393071477256,3.2185320537101674e-05
9582,,
9583,,
9584,,
9585,,
9586,,
9587,,
9588,,
9589,-0.2085527322562632,0.037318540023224385
9590,,
9591,,
9592,,
9593,,
9594,-0.2638487595254753,0.00798997533080803
9595,,
9596,,
9597,,
9598,,
9599,,
9600,,
9601,-0.44542255107610884,3.421863318361067e-06
9602,0.3338763925403103,0.0006869116453983946
9603,,
9604,0.05312379049531574,0.599631973252005
9605,,
9606,0.31535837407554757,0.001393955959448297
9607,,
9608,0.10409325671892537,0.3027057056521047
9609,,
9610,,
9611,0.3505282075888251,0.00034975678212936307
9612,,
9613,0.1003729406545969,0.3204069059010881
9614,0.27254970792920374,0.006081184307224185
9615,0.20200001801014497,0.04385952805002137
9616,,
9617,,
9618,,
9619,,
9620,,
9621,,
9622,0.31262807647299834,0.0015415340915835073
9623,,
9624,,
9625,-0.5166743175215374,3.734788656455052e-08
9626,,
9627,,
9628,,
9629,,
9630,,
9631,,
9632,0.4407060369758809,4.458143568490064e-06
9633,0.30017671927455936,0.0024107192770016113
9634,0.3829317395751241,8.418881264242388e-05
9635,,
9636,,
9637,,
9638,,
9639,,
9640,0.1997557733873902,0.04630812937750694
9641,,
9642,-0.3135881811244443,0.0014880966367474228
9643,0.5547904721839394,2.105665324031201e-09
9644,,
9645,,
9646,,
9647,,
9648,-0.16348473232550065,0.10410976110411013
9649,-0.4310209813044204,7.581649617384158e-06
9650,,
9651,-0.06658325757777289,0.51041452200256
9652,,
9653,0.3316441492256986,0.000749850646851913
9654,-0.21901187230295194,0.028579746941484668
9655,,
9656,,
9657,-0.5305898343134313,1.361915657090058e-08
9658,,
9659,0.4551556119801416,1.9574014549077894e-06
9660,,
9661,,
9662,,
9663,,
9664,,
9665,,
9666,,
9667,,
9668,,
9669,-0.4250418073377436,1.043851320190618e-05
9670,0.09538039646707823,0.3451867044429786
9671,0.2175057081309962,0.029719618049324745
9672,-0.3366366934132173,0.0006157794933395987
9673,,
9674,,
9675,,
9676,,
9677,0.3897868340474993,6.107550719408547e-05
9678,,
9679,,
9680,0.20260008341729863,0.043223373829102865
9681,0.2413763100275698,0.015550269991124297
9682,-0.16924927509604853,0.09230124361200866
9683,,
9684,,
9685,,
9686,,
9687,,
9688,,
9689,,
9690,,
9691,,
9692,,
9693,,
9694,,
9695,0.17155269925116703,0.08788984988531531
9696,0.20770063937810496,0.03811986620934244
9697,,
9698,-0.2207820652540553,0.02728765601538346
9699,0.2853491030637918,0.004005857457262282
9700,,
9701,,
9702,0.1569291052788317,0.11893986574041392
9703,,
9704,,
9705,,
9706,,
9707,,
9708,,
9709,0.3227634095454654,0.001055964921180334
9710,,
9711,-0.22887694759655852,0.02199305182292403
9712,,
9713,-0.029535219340104377,0.7705140772626025
9714,-0.37476484938376237,0.0001222756532435169
9715,,
9716,-0.16040348398625154,0.1108891806755588
9717,,
9718,-0.2535096325602173,0.0109295869076477
9719,,
9720,0.4944178915702072,1.7120448150708993e-07
9721,0.3566248721255066,0.0002706068095769902
9722,0.32173706935359125,0.0010978579792812336
9723,,
9724,0.45086514431899277,2.5091995063722275e-06
9725,,
9726,,
9727,0.15594499801109965,0.12130026630909081
9728,-0.17559714009538283,0.08055068305703093
9729,,
9730,,
9731,,
9732,-0.28452101280191977,0.00411790756442193
9733,,
9734,,
9735,0.42234230880783397,1.203594439638024e-05
9736,-0.0008220896078005483,0.9935232119295101
9737,,
9738,,
9739,,
9740,,
9741,0.43163304801971714,7.334971442020756e-06
9742,0.20585843857814318,0.03990163158240138
9743,0.3163964872299234,0.001341296231924091
9744,,
9745,-0.07440811048705694,0.46188471091927374
9746,-0.4137510988865374,1.878444731632972e-05
9747,0.40215783522032816,3.360653959521501e-05
9748,,
9749,,
9750,0.04870730909866461,0.6303493701630021
9751,,
9752,-0.5346042718872894,1.0093685613734914e-08
9753,,
9754,,
9755,,
9756,-0.2585621832884514,0.009392088172293657
9757,0.1915948838501001,0.056185834705505394
9758,,
9759,,
9760,0.1543908286065716,0.12510123308727214
9761,0.3760129854306421,0.0001155699786665657
9762,,
9763,,
9764,,
9765,,
9766,,
9767,-0.3051812647702211,0.0020188118267944304
9768,,
9769,,
9770,,
9771,,
9772,0.2191618886547404,0.02846827179354841
9773,,
9774,,
9775,0.4739916651106958,6.31611434792076e-07
9776,0.1938391284728549,0.0533112598936419
9777,,
9778,0.3922567560022923,5.431092417269001e-05
9779,,
9780,,
9781,,
9782,0.3320341917403485,0.000738486560766802
9783,0.39838342380933145,4.0427155719065386e-05
9784,,
9785,,
9786,,
9787,,
9788,,
9789,0.49168759396765793,2.0485370157638405e-07
9790,-0.35059421478361197,0.00034879615149018754
9791,,
9792,,
9793,,
9794,0.4539342885253549,2.1015087803430384e-06
9795,,
9796,0.3573689532303771,0.00026217168338232827
9797,,
9798,,
9799,,
9800,,
9801,0.4615403079122568,1.3441366092640313e-06
9802,-0.048362527542121225,0.6327750037985906
9803,,
9804,,
9805,,
9806,,
9807,-0.36091533978665535,0.00022520319830525413
9808,,
9809,,
9810,,
9811,,
9812,,
9813,,
9814,,
9815,,
9816,,
9817,-0.04676309717948667,0.6440780386462754
9818,,
9819,-0.20270653477822453,0.043111325973518695
9820,,
9821,,
9822,,
9823,,
9824,-0.09104792422742862,0.36763865956186037
9825,-0.2948121345346055,0.0029058046731069015
9826,,
9827,0.13338253870212108,0.18584342167486428
9828,,
9829,-0.2661830139593031,0.007432013830546646
9830,,
9831,0.6031933871496141,3.1055973680038464e-11
9832,0.510823679801789,5.632266031273469e-08
9833,,
9834,,
9835,0.21570551190953513,0.031132284229790717
9836,,
9837,,
9838,,
9839,,
9840,,
9841,0.5529362700758346,2.442352120274066e-09
9842,-0.41492122643048696,1.7692046251904294e-05
9843,,
9844,-0.3629135575924772,0.0002065577610923082
9845,0.02850310683980004,0.7783233103278414
9846,,
9847,,
9848,,
9849,-0.29631229805248965,0.0027588910593034518
9850,,
9851,,
9852,,
9853,,
9854,,
9855,,
9856,,
9857,,
9858,-0.022772482201482345,0.8220641419295308
9859,,
9860,,
9861,0.4811264428017531,4.0419316254570956e-07
9862,,
9863,,
9864,,
9865,,
9866,,
9867,-0.3085176284339956,0.0017905379729104619
9868,,
9869,,
9870,,
9871,,
9872,,
9873,,
9874,,
9875,,
9876,0.12814396769766942,0.20388014126578174
9877,0.4935177934594767,1.8166900008347617e-07
9878,,
9879,-0.27943845880332807,0.004869066043077389
9880,,
9881,,
9882,,
9883,,
9884,,
9885,,
9886,,
9887,,
9888,,
9889,,
9890,,
9891,0.17673726436897483,0.07857283490965487
9892,0.1759811819559612,0.0798800615723859
9893,,
9894,0.22222222223122415,0.026273396573200002
9895,-0.2792224352567527,0.004903537101155173
9896,-0.03844018998226506,0.7041611355160309
9897,,
9898,,
9899,,
9900,,
9901,,
9902,,
9903,,
9904,0.14250953354492865,0.1572419618052624
9905,,
9906,,
9907,,
9908,0.22678271932559219,0.023270549596321632
9909,,
9910,0.40350798238642394,3.143994152568879e-05
9911,,
9912,,
9913,,
9914,0.2636207346707569,0.008046411707591678
9915,0.3748368572326209,0.00012187917683209202
9916,,
9917,,
9918,,
9919,,
9920,-0.1587173001921497,0.11474176311813565
9921,0.44209818872047746,4.124965817466007e-06
9922,0.43214310361579783,7.1351983132640405e-06
9923,,
9924,0.17682127352597635,0.07842865171589487
9925,-0.33750078759951857,0.0005949398787563728
9926,,
9927,,
9928,,
9929,,
9930,,
9931,,
9932,,
9933,,
9934,0.02843709964501313,0.7788234978742338
9935,,
9936,,
9937,0.5513870639906833,2.76267661480371e-09
9938,,
9939,0.21058158514132672,0.03546723143709239
9940,-0.3275877070733398,0.0008778833167672943
9941,,
9942,,
9943,,
9944,,
9945,,
9946,,
9947,,
9948,-0.09045986012841802,0.3707537052149694
9949,,
9950,0.010338402909089044,0.9186876587715531
9951,,
9952,-0.13895714633457884,0.16795632206755715
9953,-0.002761524961363042,0.9782458955673382
9954,0.34877601659993634,0.00037616527627740463
9955,,
9956,,
9957,0.5204127250081049,2.86082919100217e-08
9958,0.3152743649185461,0.0013982984625167537
9959,,
9960,,
9961,-0.4614202948308261,1.3537618915532696e-06
9962,0.2681512284947672,0.006988581683096512
9963,-0.29194382188841084,0.0032064128203591895
9964,,
9965,,
9966,,
9967,0.26620701657558926,0.007426459852583844
9968,,
9969,,
9970,0.29615628104662967,0.0027738525460275364
9971,,
9972,,
9973,,
9974,,
9975,,
9976,0.24820505436097873,0.012776489414096715
9977,-0.4039040255551454,3.082963235302925e-05
9978,0.4409820670631716,4.3901290375560575e-06
9979,-0.46250641321777425,1.2689792966718292e-06
9980,0.022322433146117083,0.8255243652369242
9981,,
9982,,
9983,,
9984,,
9985,,
9986,,
9987,0.16980050826227824,0.09122993688864453
9988,0.32786973781470197,0.0008683744052710204
9989,,
9990,,
9991,0.08409316615851742,0.40550272973558443
9992,,
9993,,
9994,,
9995,,
9996,,
9997,0.11905897743336263,0.23807064021284802
9998,,
9999,,
10000,,
10001,,
10002,,
10003,,
10004,,
10005,,
10006,-0.22119010973091982,0.02699696038957582
10007,,
10008,,
10009,-0.603239753157528,3.0920192429672574e-11
10010,,
10011,,
10012,,
10013,-0.03906425800570489,0.6995865929252333
10014,,
10015,0.3035250842464769,0.0021416208790302725
10016,,
10017,0.510823679801789,5.632266031273469e-08
10018,0.3767690678436557,0.00011167565363190494
10019,0.4314470277434995,7.409131370908224e-06
10020,-0.028737132348589975,0.7765506479241298
10021,,
10022,,
10023,,
10024,,
10025,0.5914244652906719,9.235180199806021e-11
10026,,
10027,,
10028,,
10029,,
10030,0.4249243167677389,1.0503673809214705e-05
10031,,
10032,,
10033,,
10034,0.26933335734686,0.00673364490233022
10035,-0.21132503443731324,0.03480844473848757
10036,-0.4015799769646492,3.457584349284521e-05
10037,0.5535723394074176,2.3214227206201693e-09
